,MouseID,Genotype,Treatment,Behavior,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N
989,3517_2,Ts65Dn,Saline,S/C,0.385877412,0.612547578,0.390864943,2.858905368,5.372358577,0.250557816,0.194251214,7.021525135,0.237432734,1.493109332,0.374589841,0.349520935,0.396246227,0.328914556,1.02559391,0.772148576,1.872555453,1.753773461,0.473946712,0.837511484,0.285208033,0.400971256,0.195694973,1.562147263,2.955899724,1.291114319,0.263682898,0.308701929,0.805092532,0.169969812,0.534847093,3.16642604,0.653235333,0.530515816,0.467515422,0.844992781
990,3517_3,Ts65Dn,Saline,S/C,0.397678917,0.624242424,0.370728562,2.7103804,5.16273372,0.245776918,0.189426177,6.901096067,0.237395229,1.392263056,0.362604771,0.336299162,0.381302386,0.300193424,1.022566086,0.759381044,1.860863959,1.688845906,0.486524823,0.795099936,0.289232753,0.414184397,0.195228885,1.572920696,2.861121857,1.259574468,0.256479691,0.310509349,0.78349452,0.171244358,0.529206963,3.051450677,0.633397808,0.526499033,0.479303675,0.827208253
991,3517_4,Ts65Dn,Saline,S/C,0.35652729,0.565751676,0.375518672,2.709224386,4.730928822,0.248483881,0.217682732,6.335142036,0.227736993,1.600383019,0.371209703,0.342483243,0.39067986,0.308011491,0.977497606,0.724545164,1.812639643,1.897223109,0.461538462,0.787264603,0.307851899,0.415416534,0.203159911,1.387807214,2.669486116,1.195818704,0.268592403,0.28694542,0.750877753,0.187839132,0.528247686,2.733322694,0.599744654,0.530641558,0.479731886,0.83338653
992,3517_5,Ts65Dn,Saline,S/C,0.33130654,0.52217114,0.344653715,2.459884324,4.255969153,0.233427258,0.178703841,5.803499926,0.226457067,1.366157497,0.339908053,0.312027288,0.349992585,0.282960107,0.884472787,0.677591576,1.638588166,1.61530476,0.432448465,0.697167433,0.307133323,0.3740175,0.178555539,1.277472935,2.359039003,1.139552128,0.238024618,0.294082752,0.686193089,0.162687231,0.482277918,2.534628504,0.549310396,0.498146226,0.467002818,0.759157645
993,3517_6,Ts65Dn,Saline,S/C,0.348664238,0.545537341,0.385701275,2.483151184,4.333485124,0.253187614,0.199757134,5.932452945,0.216757741,1.325591985,0.355950213,0.316636308,0.357771706,0.283697632,0.90376442,0.686854888,1.651487553,1.588646023,0.456587735,0.706435944,0.266848816,0.379174256,0.187310261,1.273527626,2.471159684,1.158621736,0.24195507,0.27534912,0.700971463,0.164238009,0.502580449,2.586217365,0.571190043,0.523831208,0.456891318,0.787188828
994,3517_7,Ts65Dn,Saline,S/C,0.361781848,0.565986678,0.376144879,2.774771024,4.450249792,0.262905912,0.238967527,6.041007494,0.229808493,1.697335554,0.377393838,0.348875937,0.404038301,0.301623647,0.996044963,0.713988343,1.799958368,1.879683597,0.482514571,0.791631973,0.320358035,0.429225645,0.217735221,1.164654455,2.455453789,1.262489592,0.286844296,0.299333888,0.769358868,0.213780183,0.536844296,2.560366361,0.610324729,0.575770192,0.524979184,0.880308077
995,3517_8,Ts65Dn,Saline,S/C,0.329360575,0.503216042,0.326144533,2.487892546,3.925841846,0.231176693,0.195611048,5.337306092,0.210556186,1.35584563,0.33579266,0.323117669,0.356791525,0.286984487,0.913166856,0.626182369,1.576995838,1.592697692,0.440597806,0.679341657,0.274877034,0.379303821,0.185584563,1.131290201,2.169504351,1.136019675,0.243851684,0.267120696,0.698259554,0.197692017,0.481082104,2.322360953,0.543700341,0.540673477,0.499054105,0.797956867
996,3517_9,Ts65Dn,Saline,S/C,0.328313813,0.50046477,0.363264547,2.409369771,3.796988288,0.226250232,0.18702361,5.330916527,0.20319762,1.23759063,0.323852017,0.30228667,0.350250976,0.271240007,0.852574828,0.631715932,1.566833984,1.519799219,0.454545455,0.68246886,0.273470905,0.407324782,0.18404908,1.194831753,2.116192601,1.121583938,0.233128834,0.300427589,0.641940881,0.167317345,0.479828964,2.283695854,0.553634505,0.522401933,0.511433352,0.798475553
997,3517_10,Ts65Dn,Saline,S/C,0.377490298,0.528331177,0.379560155,2.689262613,3.978007762,0.266752911,0.229495472,5.441138422,0.227684347,1.655368693,0.393272962,0.352910737,0.399741268,0.328589909,0.996377749,0.684087969,1.715135834,1.885899094,0.494437257,0.767141009,0.32626132,0.451228978,0.21164295,1.203880983,2.211125485,1.203104787,0.28771022,0.292108668,0.689521345,0.190944373,0.567141009,2.290297542,0.598188875,0.645795602,0.583182406,0.945148771
998,3517_11,Ts65Dn,Saline,S/C,0.367813384,0.478322337,0.346371348,2.356974552,3.561498586,0.252120641,0.226437323,4.868520264,0.204288407,1.403628652,0.330113101,0.320216777,0.345193214,0.286757776,0.885014138,0.61663525,1.52403393,1.614043355,0.453817154,0.680961357,0.289820924,0.379123468,0.188737041,1.058671065,1.96206409,1.107917059,0.254005655,0.261781338,0.630537229,0.178369463,0.487511781,2.082233742,0.544769086,0.580819981,0.582233742,0.846371348
999,3517_12,Ts65Dn,Saline,S/C,0.296432432,0.430918919,0.314810811,2.175135135,3.218594595,0.233297297,0.186162162,4.482810811,0.186594595,1.212972973,0.307891892,0.336864865,0.346810811,0.265081081,0.819891892,0.562810811,1.365405405,1.382486486,0.435459459,0.603891892,0.293189189,0.354594595,0.180540541,1.035675676,1.776864865,0.994810811,0.233513514,0.251027027,0.555675676,0.162162162,0.471135135,1.911351351,0.507027027,0.551351351,0.537513514,0.795675676
1000,3517_13,Ts65Dn,Saline,S/C,0.300902425,0.426959955,0.395093063,2.196559504,3.129723632,0.239706712,0.196559504,4.44500846,0.197969543,1.410039481,0.338409475,0.333051325,0.348843768,0.280315849,0.81641286,0.548505358,1.381838691,1.598984772,0.434856176,0.656232375,0.271009588,0.412013536,0.181049069,0.985617597,1.790186125,0.975747321,0.243090807,0.24929498,0.517202482,0.179357022,0.524534687,1.77213762,0.570219966,0.581500282,0.613085166,0.938522279
1001,3517_14,Ts65Dn,Saline,S/C,0.287620064,0.402881537,0.361792956,2.049893276,2.749733191,0.274012807,0.196638207,3.8273746,0.186766275,1.285485592,0.346318036,0.314834578,0.321504803,0.271344717,0.758804696,0.565368196,1.285752401,1.42529349,0.409551761,0.632870864,0.298826041,0.384204909,0.166755603,0.900480256,1.607524013,0.970917823,0.22171825,0.23185699,0.516008538,0.160885806,0.433297759,1.69583778,0.470117396,0.620330843,0.588046958,0.829509072
1002,3517_15,Ts65Dn,Saline,S/C,0.28208323,0.378519811,0.336905059,1.870919512,2.692748567,0.206578619,0.199850486,3.801146275,0.163219537,1.090954398,0.294044356,0.261649639,0.324943932,0.249688512,0.721654622,0.488412659,1.185397458,1.260403688,0.394966359,0.568153501,0.24570147,0.323697982,0.17019686,0.862447047,1.521804137,0.872663843,0.209070521,0.250436083,0.467729878,0.153999502,0.406927486,1.581360578,0.426115126,0.530027411,0.513082482,0.751308248
1003,3525_1,Ts65Dn,Saline,S/C,0.437859667,0.705300353,0.417970722,2.796769308,5.460777385,0.279858657,0.190812721,6.455830389,0.283493185,1.41706209,0.44775366,0.374558304,0.435537607,0.346087834,0.959717314,0.865623423,1.932155477,2.100555275,0.517617365,0.84209995,0.338112065,0.401211509,0.216557294,1.676224129,3.640383645,1.338414942,0.268551237,0.333568905,0.907117617,0.174760222,0.546996466,3.101261989,0.594750126,0.546895507,0.466330136,0.939626451
1004,3525_2,Ts65Dn,Saline,S/C,0.450879007,0.735884178,0.435056877,2.974974147,5.829058945,0.293795243,0.194105481,6.607238883,0.297931748,1.549844881,0.465873837,0.384384695,0.463805584,0.36876939,1.010754912,0.928128232,1.974974147,2.306514995,0.543640124,0.879420889,0.351085832,0.413857291,0.202895553,1.791209928,3.571251293,1.382730093,0.273940021,0.361944157,0.940641158,0.17590486,0.57352637,3.224922441,0.620475698,0.579937952,0.482316443,0.983453981
1005,3525_3,Ts65Dn,Saline,S/C,0.441197654,0.734952156,0.44335837,2.978289948,6.201461056,0.296738348,0.188496759,6.572486881,0.299207737,1.715711493,0.458689166,0.39705731,0.462804815,0.378536887,1.042288301,0.944027163,2.003704085,2.557876325,0.570017492,0.904825599,0.358678876,0.417635559,0.211955963,1.850601914,3.921905546,1.37637617,0.27708612,0.361045375,0.939911514,0.177178722,0.570326165,3.266385431,0.640086429,0.595431629,0.492334602,1.001131804
1006,3525_4,Ts65Dn,Saline,S/C,0.412267658,0.645848823,0.403841388,2.594052045,5.178686493,0.288228005,0.188104089,6.860346964,0.242750929,1.393432466,0.432465923,0.36133829,0.402973978,0.339776952,0.859479554,0.763444857,1.785625774,2.118587361,0.524659232,0.827881041,0.324039653,0.401610905,0.195043371,1.426641884,3.400743494,1.288104089,0.267038414,0.310408922,0.834200743,0.171871128,0.516728625,2.704584882,0.516232962,0.528376704,0.473605948,0.887980173
1007,3525_5,Ts65Dn,Saline,S/C,0.430794534,0.667130567,0.425733806,2.637525304,5.378415992,0.29402834,0.216346154,6.951163968,0.264423077,1.534665992,0.446356275,0.373987854,0.444964575,0.353744939,0.914600202,0.815662955,1.917130567,2.330718623,0.546432186,0.861715587,0.339954453,0.421938259,0.226973684,1.438006073,3.532388664,1.307059717,0.273152834,0.327176113,0.874620445,0.179908907,0.535804656,2.878415992,0.547697368,0.563259109,0.489752024,0.926492915
1008,3525_6,Ts65Dn,Saline,S/C,0.423008625,0.675925926,0.439751395,2.702308473,5.899036022,0.302004059,0.215119229,7.104642314,0.273972603,1.657661086,0.456874683,0.379249112,0.453450025,0.369863014,0.979959411,0.84906139,1.928843227,2.575342466,0.571410452,0.866438356,0.343607306,0.417047184,0.21638762,1.530314561,3.677321157,1.326103501,0.278538813,0.344368341,0.895991882,0.179477423,0.545408422,2.87201928,0.5579655,0.591197362,0.501902588,0.966768138
1009,3525_7,Ts65Dn,Saline,S/C,0.382194684,0.60345671,0.383499103,2.470895157,4.552258275,0.289091798,0.201858797,6.381705527,0.244741562,1.401760965,0.426707973,0.363932822,0.416761781,0.344692646,0.850644057,0.730474482,1.753790967,2.172672428,0.520300016,0.772541986,0.345997065,0.416109571,0.211478885,1.151475624,2.818196641,1.254198598,0.296755258,0.328713517,0.823740421,0.181803359,0.535300832,2.449861406,0.548018914,0.543127344,0.510516876,0.891081037
1010,3525_8,Ts65Dn,Saline,S/C,0.399864223,0.637813985,0.405295316,2.652579769,5.181602172,0.304650373,0.208078751,6.666327223,0.253903598,1.52766463,0.456720978,0.385607604,0.419891378,0.370502376,0.891547862,0.792260692,1.843007468,2.430244399,0.553462322,0.816191446,0.365241005,0.438221317,0.221486762,1.233027834,3.00407332,1.328750849,0.288187373,0.342498303,0.876782077,0.184996606,0.545655126,2.565682281,0.548540394,0.590970808,0.544467074,0.954854039
1011,3525_9,Ts65Dn,Saline,S/C,0.391501784,0.624391826,0.4041518,2.623905287,5.215212455,0.304573467,0.19672397,6.449237755,0.244242621,1.610120013,0.447778138,0.377067791,0.441939669,0.359552384,0.91469348,0.796140123,1.784138826,2.48426857,0.544761596,0.80343821,0.349172884,0.416801816,0.222186182,1.229970808,2.943723646,1.282679209,0.280408693,0.327602984,0.854849173,0.182127798,0.538274408,2.541355822,0.54265326,0.596983458,0.522542978,0.965131366
1012,3525_10,Ts65Dn,Saline,S/C,0.364487927,0.587427144,0.420482931,2.543713572,4.521856786,0.321815154,0.209616986,6.353663614,0.25020816,1.423189009,0.439841799,0.389050791,0.423397169,0.416944213,0.847835137,0.738967527,1.760407993,2.215237302,0.553080766,0.756869276,0.369900083,0.443796836,0.225020816,1.104704413,2.717110741,1.329933389,0.300791007,0.332014988,0.845337219,0.206286428,0.527060783,2.35949209,0.522897585,0.471065779,0.544754371,0.923605329
1013,3525_11,Ts65Dn,Saline,S/C,0.382148693,0.595792484,0.399101307,2.527573529,4.629493464,0.317810458,0.213235294,6.219566993,0.232638889,1.495506536,0.436070261,0.393382353,0.437704248,0.365604575,0.868464052,0.741830065,1.758578431,2.341503268,0.537785948,0.775326797,0.369281046,0.442810458,0.224877451,1.113357843,2.699754902,1.30494281,0.289215686,0.335988562,0.851102941,0.19505719,0.522875817,2.335988562,0.52124183,0.593341503,0.55004085,0.950776144
1014,3525_12,Ts65Dn,Saline,S/C,0.387946518,0.586509679,0.431650369,2.527040511,4.78108162,0.316902814,0.222111355,6.307723009,0.239074037,1.594492117,0.445819198,0.388744762,0.440630613,0.364997007,0.885651567,0.763719816,1.757333865,2.434444223,0.558970265,0.785471962,0.364398324,0.449211734,0.239473159,1.137697066,2.691079625,1.296747156,0.288166035,0.340451008,0.842745959,0.215126721,0.526441828,2.300738376,0.533825584,0.613450409,0.560566753,0.963679904
1015,3525_13,Ts65Dn,Saline,S/C,0.343695162,0.562547004,0.361243419,2.412885435,3.949360742,0.330157934,0.225620456,6.060165455,0.254951116,1.625219353,0.462772625,0.404111306,0.432940587,0.379794435,0.832288794,0.695161695,1.691150664,2.257959388,0.546502883,0.770619203,0.384306844,0.473301579,0.233642517,0.998746553,2.575582853,1.292053146,0.299573828,0.334921033,0.830533968,0.212083229,0.501128102,2.189019804,0.527701178,0.532714966,0.505139133,0.865630484
1016,3525_14,Ts65Dn,Saline,S/C,0.346593734,0.551466932,0.390353058,2.445052213,4.236200895,0.343610144,0.229239184,6.023371457,0.24067628,1.674042765,0.419691696,0.397563401,0.426902039,0.393585281,0.860019891,0.723272004,1.715315763,2.393336648,0.604425659,0.807309796,0.430631527,0.489806067,0.244654401,1.039532571,2.602933864,1.289159622,0.307061164,0.344107409,0.845350572,0.211586275,0.485082049,2.226255594,0.539035306,0.568125311,0.517652909,0.977125808
1017,3525_15,Ts65Dn,Saline,S/C,0.365906887,0.5528613,0.386275461,2.473811833,4.347235694,0.353782735,0.232783705,6.085354025,0.242725509,1.677740058,0.443986421,0.402036857,0.441561591,0.403491756,0.877061106,0.723326867,1.711202716,2.512609117,0.581959263,0.839476237,0.382638215,0.46071775,0.249757517,1.054558681,2.56813773,1.278128031,0.299466537,0.356207565,0.83171678,0.20756547,0.51042677,2.215324927,0.53685742,0.577352085,0.548981571,1.000969932
1018,J1291_1,Ts65Dn,Saline,S/C,0.277106869,0.514868199,0.320348007,2.36579665,3.371250487,0.234774705,0.187378263,3.709518244,0.245033113,1.067523698,0.258018439,0.304376055,0.300090897,0.26918582,0.864692897,0.665238281,1.405012336,1.523828074,0.488637839,0.684846124,0.239449422,0.351382937,0.17971692,1.20438904,2.412543825,1.180625893,0.243474873,0.277236723,0.780807687,0.178807947,0.441241397,2.474483833,0.938189845,0.440981691,0.365536943,0.689390988
1019,J1291_2,Ts65Dn,Saline,S/C,0.287188989,0.523557438,0.319745897,2.425489677,3.589465326,0.244044468,0.189253573,3.807834833,0.250661726,1.075172049,0.286394918,0.313128639,0.302011646,0.298703017,0.874933827,0.669269455,1.374669137,1.550952885,0.478295394,0.6776072,0.249470619,0.354420328,0.182901006,1.225119111,2.513763896,1.205134992,0.248676548,0.283483325,0.799761779,0.187665431,0.45791424,2.543012176,0.947326628,0.445341451,0.357199576,0.733192165
1020,J1291_3,Ts65Dn,Saline,S/C,0.289369559,0.526378264,0.32629913,2.383935637,3.457267212,0.237931944,0.187549459,3.761936165,0.252967555,1.103270905,0.261936165,0.312186758,0.304668953,0.274597731,0.843445001,0.655631759,1.422052229,1.560406225,0.476127671,0.680427328,0.245185967,0.350567133,0.177921393,1.234766552,2.479820628,1.17462411,0.244790293,0.283962015,0.785808494,0.182537589,0.453706146,2.465972039,0.941308362,0.457662886,0.375626484,0.728171986
1021,J1291_4,Ts65Dn,Saline,S/C,0.256108877,0.455459326,0.303124033,2.213269409,3.148468914,0.236931642,0.185895453,3.479585524,0.229044231,1.012217754,0.239096814,0.301422827,0.296319208,0.261521806,0.793999381,0.603154964,1.309310238,1.501237241,0.458552428,0.620321683,0.244045778,0.340705227,0.183266316,1.059078255,2.162387875,1.090782555,0.238478194,0.282090937,0.747293535,0.179090628,0.40303124,2.218991649,0.873956078,0.41602227,0.346891432,0.683575626
1022,J1291_5,Ts65Dn,Saline,S/C,0.268433005,0.447236942,0.300984103,2.157153671,3.037698713,0.235427706,0.178349735,3.346101438,0.232248297,0.98985617,0.247236942,0.298107494,0.282059046,0.259651779,0.769114307,0.589099167,1.289477668,1.458743376,0.442997729,0.60666162,0.239212718,0.357002271,0.179258138,1.024375473,2.143527631,1.086146858,0.255412566,0.258743376,0.731112793,0.177592733,0.40348221,2.142316427,0.826495079,0.415291446,0.351854656,0.667524603
1023,J1291_6,Ts65Dn,Saline,S/C,0.273664183,0.476930395,0.329316632,2.222292691,3.265260821,0.238306643,0.18328841,3.551609323,0.245758681,1.036784525,0.249088315,0.306484858,0.301252577,0.272554305,0.785476455,0.611225622,1.343269383,1.504835897,0.457586808,0.650388457,0.247661329,0.358014904,0.174409386,1.051054384,2.226890756,1.15982242,0.249246869,0.272554305,0.767242746,0.193594419,0.414935786,2.230061836,0.881243063,0.436499128,0.370065007,0.706358015
1024,J1291_7,Ts65Dn,Saline,S/C,0.237046878,0.413550958,0.296071361,2.140444107,2.790282786,0.241412033,0.183336496,3.255456443,0.227747201,1.026570507,0.220345417,0.295881571,0.303283355,0.275953691,0.742835453,0.565002847,1.223951414,1.479218068,0.447143671,0.63237806,0.254507497,0.34750427,0.187511862,0.936989941,1.951034352,1.101537294,0.239893718,0.291516417,0.731827671,0.187132283,0.37046878,2.048775859,0.789523629,0.406718542,0.355855001,0.650028468
1025,J1291_8,Ts65Dn,Saline,S/C,0.293881453,0.400956023,0.279349904,2.124282983,3.002868069,0.247036329,0.18585086,3.252963671,0.238240918,1.015869981,0.23250478,0.336520076,0.285659656,0.290439771,0.779923518,0.564435946,1.241300191,1.441491396,0.443212237,0.622562141,0.239961759,0.344933078,0.16998088,0.943021033,2.049139579,1.082026769,0.266156788,0.303824092,0.73957935,0.195602294,0.394837476,2.064053537,0.807839388,0.415105163,0.341873805,0.660803059
1026,J1291_9,Ts65Dn,Saline,S/C,0.237271854,0.408069164,0.283381364,2.131219981,3.005763689,0.247838617,0.17271854,3.278770413,0.236887608,1.017291066,0.228434198,0.310854947,0.290682037,0.280691643,0.740441883,0.580403458,1.221517771,1.49221902,0.483957733,0.612680115,0.262632085,0.356003842,0.165417867,0.95581172,2.067627281,1.105091258,0.242074928,0.265898175,0.740826129,0.199039385,0.401152738,2.01037464,0.803842459,0.417867435,0.375600384,0.679346782
1027,J1291_10,Ts65Dn,Saline,S/C,0.207142857,0.373809524,0.276428571,2.082619048,2.733571429,0.29547619,0.192619048,3.015238095,0.27452381,1.026190476,0.189761905,0.303809524,0.279761905,0.300238095,0.720714286,0.580403459,1.175714286,1.386190476,0.523333333,0.646428571,0.271904762,0.368333333,0.177857143,0.86952381,1.837857143,1.059285714,0.258809524,0.262142857,0.716190476,0.208809524,0.37547619,1.836428571,0.738095238,0.420952381,0.403333333,0.691666667
1028,J1291_11,Ts65Dn,Saline,S/C,0.249584422,0.377582522,0.275943956,2.052244123,2.655188791,0.257658513,0.191165994,2.966991213,0.243172643,1.022559962,0.179529803,0.342199003,0.276893849,0.302303491,0.729280456,0.537402042,1.166706246,1.374970316,0.46639753,0.623129898,0.318214201,0.349560674,0.218237948,0.846354785,1.868439801,1.064592733,0.256471147,0.271431964,0.719781525,0.212776063,0.407741629,1.835193541,0.715032059,0.416528141,0.385656614,0.67679886
1029,J1291_12,Ts65Dn,Saline,S/C,0.20413561,0.401779274,0.274344794,2.081990863,2.828564559,0.268574176,0.201250301,3.035104592,0.250540995,1.040634768,0.220245251,0.320990623,0.278432315,0.301033902,0.710747776,0.532099062,1.169511902,1.42534263,0.465977398,0.622264968,0.289011782,0.359701851,0.184419332,0.869920654,1.866314018,1.06275547,0.292137533,0.310892041,0.723731666,0.213031979,0.388314499,1.858379418,0.742967059,0.452272181,0.389516711,0.702572734
1030,J1291_13,Ts65Dn,Saline,S/C,0.20406547,0.328405491,0.25343189,1.889915523,2.403379092,0.271119324,0.195353749,2.675554382,0.274551214,0.967265048,0.149155227,0.294086589,0.274815206,0.286958817,0.672386484,0.507127772,1.099524815,1.347940866,0.458553326,0.610084477,0.290654699,0.355068638,0.168162619,0.774815206,1.732576558,1.021911299,0.242872228,0.247096093,0.673178458,0.211193242,0.332893347,1.631995776,0.689545935,0.422122492,0.364308342,0.642555438
